t1 ;latitude;longitude;t2;LV_voltage;t3;BMS_volt_min;BMS_volt_max;BMS_volt_avg;BMS_volt_tot;t4;BMS_current;BMS_charge;t5;Accel_x;Accel_y;Accel_z;t6;BMS_temp_min;BMS_temp_max;BMS_temp_avg;t7;MC_motor_temp;t8;MC_power_stage_temp;t9;MC_air_temp;t10;MC_actual_speed;MC_actual_current;MC_output_voltage;MC_motor_power;MC_cmd_current;MC_DC_bus_voltage
84;52.95772;6.52313;84;16.65024343;84;10.38352809;18.54904705;13.10890623;15.30443769;84;18.14494508;12.71641466;84;18.39116822;18.05456175;16.39633267;84;14.93008926;13.83375246;14.05833274;84;17.39982029;84;11.50592931;84;10.27812267;84;11.70793534;10.85626813;18.61573139;20.72578304;13.93323144;23.65907095
85;52.95770;6.52311;85;21.42213063;85;15.39235766;21.49227642;22.54162665;14.65475267;85;12.60568553;19.38230068;85;22.04986094;21.22402862;16.378991;85;10.18136844;12.41831254;11.57878496;85;23.95089465;85;14.65735931;85;16.6131957;85;22.97054036;18.05875984;14.85564665;11.99637772;13.30478988;10.25582745
86;52.95769;6.52308;86;10.47834497;86;13.69205496;16.12391215;18.07100496;19.05179715;86;11.20733057;16.18971155;86;19.4799878;22.39356342;19.3787378;86;10.96862726;23.72818294;18.48715289;86;11.88133562;86;10.12710472;86;20.64535688;86;14.27750566;18.56378313;23.82413532;13.47192443;15.76316942;17.07135189
87;52.95768;6.52306;87;12.19350164;87;12.16643121;19.08819303;20.12992723;19.17488444;87;18.69573855;14.29240501;87;17.02304999;19.74362757;15.22154188;87;16.90834243;19.38911196;16.11352197;87;21.49404544;87;18.60775405;87;18.09088116;87;21.01774053;10.42101254;18.82470147;19.15755917;23.05301599;18.92609599
88;52.95767;6.52303;88;23.43774442;88;22.64745348;20.45966494;16.56794999;13.97249047;88;12.05306041;24.96085724;88;13.20877106;24.17728579;12.93126821;88;22.77980223;14.79781093;13.95938657;88;19.08863359;88;15.43800571;88;14.41112674;88;19.45018899;13.58782415;20.79556241;10.80883099;21.41862021;13.8893876
89;52.95766;6.52299;89;23.16529865;89;14.51061608;19.63751465;23.85487161;19.99089421;89;22.74675119;23.10170812;89;17.304751;13.00548509;19.7352319;89;23.52200695;23.83186681;23.30886533;89;19.98359637;89;14.72359917;89;20.711012;89;24.7807139;11.51210207;20.89245901;19.82063939;15.35638517;18.32797358
90;52.95765;6.52295;90;13.04081322;90;16.01064626;18.30105575;16.61597908;16.22553488;90;13.77048397;13.6826823;90;19.52013787;21.51913858;23.06224242;90;15.51477384;21.85271795;23.61498523;90;11.65683556;90;24.41779196;90;13.19642237;90;24.13554796;20.03660357;17.06526165;11.6954387;10.74169988;17.74003588
91;52.95765;6.52292;91;16.65216938;91;14.82885378;23.36492875;16.71461931;21.2891184;91;12.79855149;14.63315251;91;17.80609827;12.11402431;24.15334512;91;11.84787358;12.12670969;19.11910176;91;21.61141643;91;18.12372951;91;24.91945576;91;10.08797283;12.54397968;22.45424129;18.2224375;20.06496358;22.81265645
92;52.95764;6.52288;92;20.11780394;92;10.25272339;23.10566163;18.08998567;13.65225124;92;17.83533602;13.93039894;92;18.1267798;22.45885001;15.43963719;92;10.82865688;19.13387865;18.326226;92;17.10842894;92;12.63000068;92;22.70542707;92;14.42298047;16.93590115;20.88666408;24.38638106;23.13467855;16.8170712
93;52.95764;6.52284;93;11.02815793;93;21.23326697;21.18439088;20.97604261;14.58995602;93;22.36158187;18.23707433;93;10.35396214;18.87003429;13.74968202;93;21.52179103;11.23184503;10.05584909;93;10.37069122;93;22.53608612;93;22.23206492;93;12.74938554;14.34303004;21.2869393;11.99431559;15.33174596;10.25025237
94;52.95765;6.52258;94;18.40031886;94;16.74954787;23.15481222;14.74501851;10.29638582;94;24.15964204;24.72607544;94;20.53732057;13.42713651;18.81776661;94;11.22794584;20.90230758;21.64352492;94;10.30175065;94;17.66589074;94;16.90001902;94;22.42285113;11.71134819;16.43362892;23.84826824;13.89654758;22.49994083
95;52.95764;6.52243;95;24.21869245;95;14.8041822;14.86572747;10.51553433;23.03509659;95;24.81038229;13.04961563;95;24.73379655;16.0166296;21.62088159;95;16.09849927;24.61516337;24.04897335;95;19.43479268;95;17.68978762;95;11.00049908;95;11.82013469;10.65097741;13.36905594;15.82734327;18.9990724;13.24527997
96;52.95763;6.52230;96;10.66424063;96;12.11051777;24.04476334;24.92419859;18.91666444;96;21.21651222;16.35209959;96;20.83941972;13.27677992;21.92034686;96;12.19952181;22.17951379;13.99854448;96;10.81993876;96;15.40686418;96;19.30288988;96;21.64109462;10.70183931;12.00654396;20.6861845;16.8237099;24.2740473
97;52.95760;6.52217;97;14.88671634;97;15.87371972;21.97443997;12.64031799;22.50582738;97;15.71528521;11.1685989;97;15.98404124;12.02393182;14.24812114;97;18.73252768;15.13608684;11.92068704;97;15.85701665;97;12.42772905;97;18.76964517;97;20.04928307;17.59796631;15.72910633;16.25928288;15.83407966;18.77367427
98;52.95758;6.52206;98;20.21128937;98;23.21989033;21.82577025;18.33550935;19.65616281;98;19.13513545;14.71433943;98;24.29765433;14.92128252;19.00849604;98;18.93235463;17.36785392;22.90798611;98;12.95198475;98;20.93042384;98;13.1256416;98;20.53954792;15.74610834;14.48942651;22.18673661;14.3176059;17.94911121
99;52.95755;6.52192;99;23.46109949;99;20.01005896;18.88532393;22.48091513;12.62252033;99;14.24673058;10.01302571;99;10.83254018;17.04463452;17.76141651;99;17.04423471;10.26580467;14.01650783;99;10.16803102;99;21.87913608;99;10.71509556;99;21.6668094;17.71247705;17.98197356;24.30550191;16.11950912;24.33122139
100;52.95753;6.52185;100;22.28998048;100;22.55558048;19.04644438;15.57989314;17.52458411;100;23.56478633;21.39251801;100;19.40948178;14.68161371;15.7771174;100;10.83176699;14.62099684;23.75665553;100;24.09085213;100;23.47419199;100;19.09702263;100;21.94328956;17.97707269;12.98412123;12.23279885;22.20685348;23.74573954
101;52.95751;6.52179;101;13.3162037;101;20.20316942;20.44699953;14.54810364;10.49771856;101;15.39392006;15.79855486;101;18.05993963;23.5272486;23.05244804;101;22.40597904;19.99474056;23.18671692;101;10.40663791;101;24.58558608;101;20.23909627;101;22.20691023;19.31157709;14.14644561;17.20819549;21.93063332;13.49300783
102;52.95750;6.52175;102;21.55733322;102;11.3588813;19.9579492;20.23375393;12.2655827;102;17.83338422;21.46475367;102;22.20926896;11.36315117;24.20670725;102;21.31852452;21.18109932;17.85294444;102;21.15756193;102;22.83616229;102;24.80247293;102;13.78562847;21.23322733;16.90762291;18.04870395;21.88568562;10.27596294
103;52.95748;6.52172;103;21.25406044;103;18.34953555;21.20429934;16.05311075;13.02948817;103;21.37362206;21.49031686;103;22.39584776;16.49811385;15.54285904;103;17.92445824;12.6160736;13.21964741;103;15.33690455;103;11.23870678;103;12.47049622;103;20.50584138;18.56497257;11.32979012;13.44523171;23.0291518;10.96556537
104;52.95745;6.52165;104;16.97213582;104;18.96951142;19.97195133;20.5281204;10.58065145;104;21.12874279;19.5789862;104;21.77688902;19.34767521;14.90937357;104;10.13861783;12.71123189;20.41328422;104;15.55095085;104;18.0588377;104;14.61368161;104;15.47624345;17.10686106;11.19994654;17.26511542;22.41123761;14.29960397
105;52.95743;6.52159;105;10.13356442;105;24.84225766;16.60698706;16.41949413;21.64651067;105;12.52212934;17.74511516;105;15.66139157;14.66507009;12.92380903;105;18.86504142;11.31410367;12.5278086;105;22.85681743;105;11.63444517;105;12.84883275;105;10.4043331;12.19587473;17.04946622;24.25042466;21.41052085;17.45679305
106;52.95739;6.52152;106;20.1282542;106;15.52127794;11.18478689;18.58872292;19.77338036;106;10.08916831;19.20135809;106;12.22848902;21.94902451;14.08730997;106;13.17588863;19.64494199;21.3130608;106;15.34296972;106;21.83505339;106;13.48875218;106;20.68337006;12.78531359;18.96319185;20.91145671;21.37944327;13.71298631
107;52.95738;6.52151;107;11.16643072;107;21.75878872;16.11312781;16.42638185;18.43516521;107;12.53957435;15.44476427;107;11.70596072;18.76393321;15.47687801;107;22.75049794;12.76501873;22.31524183;107;17.19744177;107;13.78533487;107;18.20425769;107;22.32520683;21.19544602;22.14877631;17.31555269;16.40090255;15.26837105
108;52.95731;6.52141;108;19.11522222;108;14.50471035;22.17637203;24.44812695;10.95817806;108;15.66513941;22.99802768;108;23.85648458;11.23166282;14.22077046;108;12.70769001;23.83971277;19.779968;108;19.58523187;108;21.36686157;108;24.02016249;108;12.47224348;10.68245557;22.50964609;20.42865639;24.3264505;12.48878506
109;52.95722;6.52129;109;20.37577195;109;24.02385113;20.09949892;24.31602902;15.42608379;109;24.21486347;18.23251348;109;14.8923319;21.65690099;15.76788844;109;20.8472402;18.90635078;16.27855778;109;17.32975015;109;21.70295583;109;15.58584999;109;11.50265231;17.49164753;13.20380746;18.48251105;23.54438893;15.09717318
110;52.95717;6.52124;110;19.70876022;110;14.82058551;11.99557685;20.6797546;21.32090082;110;14.0796073;10.83475419;110;19.31534379;23.57297847;11.55736129;110;12.89707887;15.03528231;23.32056388;110;15.5889774;110;14.68530748;110;16.39193752;110;19.73936944;10.25026078;13.37209992;21.14493632;16.32989092;18.15850615
111;52.95711;6.52118;111;11.10572337;111;16.45733499;23.58446265;19.07475603;21.27049919;111;15.64550972;24.31945357;111;22.99043713;17.98220555;24.62492276;111;16.21269005;15.05909218;10.5963682;111;16.24703537;111;21.51606329;111;20.7609558;111;21.18401342;14.3102013;17.13307187;13.67141697;10.02064018;13.59076118
112;52.95706;6.52114;112;21.52009311;112;19.6518621;20.20921887;17.45829072;18.84501247;112;19.68910003;20.05291481;112;14.84151272;16.58137908;10.87298683;112;14.5491685;21.51949796;13.65601277;112;20.74603469;112;21.55070797;112;17.82101046;112;14.8306826;22.53178059;13.9367184;17.59516249;22.77707727;12.27550324
113;52.95701;6.52110;113;16.01931641;113;14.11965452;14.59445979;22.78000525;23.79234551;113;21.17962565;17.46383099;113;18.15404102;11.03934024;11.30609368;113;10.44531368;16.91634298;11.57383384;113;20.36332911;113;19.2696295;113;21.7378893;113;21.59672269;24.42840128;13.49493725;15.47306154;19.7213063;16.39362119
114;52.95693;6.52105;114;18.20689908;114;12.19659034;10.66637057;16.3249272;23.07271711;114;14.55029977;20.17295123;114;22.12746167;16.29738317;12.83156295;114;15.46718708;11.88681061;17.14809008;114;21.54714579;114;16.65940428;114;13.86004033;114;19.2043024;19.5858823;22.60272629;10.13114009;15.17342123;16.62981867
115;52.95688;6.52104;115;23.2148248;115;19.57642658;11.87511087;22.2496053;12.21854041;115;19.26546858;18.82660687;115;11.26324137;24.42727194;15.09283063;115;20.46938451;18.52909508;11.76430721;115;17.38487536;115;24.50949184;115;17.62938826;115;10.0908387;13.71584112;19.7155125;20.69740188;12.6101289;21.37684302
116;52.95683;6.52102;116;24.72849773;116;11.5863936;14.81814813;19.458751;20.74015997;116;15.97778259;19.67404273;116;16.43468549;13.69584446;11.32818936;116;23.47989075;18.23252837;10.98487313;116;12.67531565;116;19.46867654;116;14.85342816;116;20.38022189;17.00331851;19.9721786;18.46969158;24.00443776;20.70972387
117;52.95527;6.52088;117;14.35388866;117;24.26630552;15.81268935;11.63006316;15.80587333;117;21.04628102;20.64486482;117;18.52295861;16.22650691;12.16155116;117;19.71850345;18.40435907;21.64122709;117;17.15642284;117;24.23391411;117;20.512253;117;11.62437661;19.29835537;12.07118368;11.75261021;12.19891294;14.89304638
118;52.95519;6.52086;118;19.49828388;118;21.80212233;10.14256305;22.91141724;21.395521;118;15.70810813;16.76608971;118;16.96560642;16.57616578;22.20916817;118;13.50515078;16.17101963;10.1441639;118;24.86399054;118;15.54167764;118;22.11877867;118;13.53949884;14.84492966;10.84814574;18.90318645;23.99850264;21.91260018
119;52.95512;6.52083;119;18.56807822;119;21.03081997;11.54347646;14.10271655;24.00139577;119;21.89591376;10.35788774;119;20.58957755;21.34612876;18.42471287;119;16.72776022;21.14645155;20.67094847;119;10.54544272;119;23.59925869;119;10.40999621;119;15.47452335;10.04376569;19.40820667;21.25054845;23.42841038;20.07453647
120;52.95509;6.52081;120;17.99839498;120;21.32559853;22.89715824;12.18456251;20.9525499;120;20.31419851;23.48606032;120;11.48892391;17.29265296;20.85159998;120;10.72591355;19.44797136;16.04694382;120;21.06837149;120;11.42312954;120;12.76788276;120;10.04232856;11.77401288;20.25031967;19.75175523;12.54700265;19.45486
121;52.95506;6.52080;121;23.31028971;121;13.16598597;15.73209079;23.79776282;23.29173069;121;22.36407027;23.38582713;121;20.02836622;22.93815558;16.34999399;121;10.85813334;14.47143167;18.93825715;121;23.50918895;121;13.59664459;121;13.31094887;121;24.27129816;14.21344537;14.68168245;20.29813353;11.87127838;18.59431265
122;52.95502;6.52075;122;11.32899951;122;20.43981832;21.30008733;14.0064974;14.23588538;122;18.91952087;24.87140356;122;21.6153064;19.62642713;24.01220583;122;18.06240413;21.3822275;11.16772806;122;13.52117186;122;21.56999544;122;22.58585473;122;16.36647953;15.69884186;14.19708803;24.12615614;18.2680686;11.82805204
123;52.95499;6.52073;123;10.41477452;123;23.884852;24.1480128;12.27926084;14.20801758;123;23.05529875;17.03852393;123;16.54616591;12.63537904;21.74582203;123;13.3096251;14.54056934;20.55134283;123;20.05986183;123;16.55924961;123;14.45633332;123;11.65230262;19.49211595;11.16371265;21.42056153;24.29403444;20.47082288
124;52.95496;6.52069;124;13.25761094;124;13.26342647;23.83927814;14.16342632;11.65176413;124;21.75133514;11.35802189;124;24.83911923;17.29095154;18.11979702;124;24.29998581;19.18436889;20.03872653;124;19.52802832;124;17.84530101;124;15.36455358;124;23.92331988;10.30683454;19.72521517;21.20943073;13.54798683;12.96804268
125;52.95491;6.52061;125;18.73391929;125;14.25381647;15.49147385;16.87719409;19.53143212;125;14.42807979;20.27643363;125;20.91817392;16.39592378;15.78897843;125;20.66010983;24.78245332;22.39242162;125;16.09022717;125;14.59196753;125;24.27044203;125;12.15065047;24.13845913;18.22693603;24.74631954;15.75673279;20.13357813
126;52.95485;6.52052;126;11.638103;126;19.76659894;21.47818024;10.17612815;17.70083201;126;20.78227798;14.55125438;126;22.22949687;11.8355207;23.76072129;126;11.72172267;17.444084;11.44413428;126;14.82403994;126;17.03807384;126;11.38062025;126;16.43131329;10.73883678;20.96786455;20.22311426;18.99284461;17.68794669
127;52.95481;6.52043;127;17.43881301;127;12.77741905;20.7429385;11.96978981;19.78740391;127;14.15344673;18.5944979;127;22.64230789;24.87959348;20.24043958;127;22.55418286;22.7658023;20.18217923;127;16.84273516;127;19.89395206;127;17.62384695;127;10.05580332;15.81644654;22.70004134;17.62659189;12.91103781;12.70815821
128;52.95478;6.52035;128;14.41857391;128;15.97071049;18.5578176;11.7160127;24.83352286;128;17.56942918;18.56903615;128;17.36969338;11.28690837;18.95415314;128;15.76176284;22.8365169;22.79966397;128;21.19611973;128;18.73159275;128;23.15750954;128;15.953097;24.27395442;20.4901608;12.5488649;17.54948146;23.88892342
129;52.95476;6.52030;129;12.85008851;129;16.95000768;16.41413167;12.27108;12.02421565;129;15.70741479;19.29863194;129;24.69979037;20.43256159;22.24497506;129;18.2955048;14.86894117;15.14029823;129;20.99421243;129;10.68353975;129;22.31093327;129;14.07431535;22.46734458;15.34336928;22.11231493;10.01896399;11.76936827
130;52.95475;6.52023;130;10.71149546;130;23.04855507;14.10573027;23.84826819;19.81092174;130;22.57425079;16.82000578;130;11.02115156;20.63853687;17.67286129;130;17.37189295;14.03324729;20.27147852;130;15.47164213;130;12.91481743;130;23.74566094;130;16.93536597;15.16853448;10.26418669;18.00151468;21.95872602;13.1184941
131;52.95474;6.52015;131;10.73088167;131;12.9795754;14.44369766;24.84206921;18.13462312;131;13.98260231;12.56335084;131;13.83998736;23.48040372;16.69764921;131;11.87450725;21.49078141;12.64332301;131;18.03110392;131;12.19832612;131;15.48941416;131;22.79326941;20.5998831;21.69063235;15.54025592;12.69719249;19.8566049
132;52.95473;6.52009;132;24.19802608;132;23.0038837;11.16253452;11.20287178;21.34722121;132;22.0349545;20.32091637;132;22.58758962;16.0876871;11.69524816;132;15.10813247;20.6369662;16.32650311;132;24.37075086;132;13.9469079;132;15.90829842;132;12.96894753;24.58839496;10.32734647;22.55796665;13.2049564;16.89176093
133;52.95473;6.52004;133;20.88359209;133;16.6771457;11.2925618;21.00383297;18.42280573;133;24.83189093;14.52430691;133;24.40399135;13.96103781;12.81131751;133;20.05896708;23.93650025;15.6661756;133;24.95289893;133;18.33302491;133;11.21860071;133;10.01780261;13.44132997;17.50048516;17.84222562;18.80241428;18.63988126
134;52.95472;6.51998;134;24.96478544;134;23.11148678;20.43307428;10.82035623;13.71124381;134;23.49411501;18.93726848;134;19.42677198;19.35962823;21.90629967;134;10.1930057;13.22856955;18.32892162;134;19.58935407;134;16.0395753;134;13.32445125;134;20.37894451;18.32800856;12.06643416;23.38191788;11.95743538;14.44178485
135;52.95472;6.51992;135;11.99228525;135;10.30892418;24.59030168;15.84073771;24.05327603;135;11.18729;10.261698;135;15.27397296;17.76529538;20.14565042;135;23.6112641;23.76478612;15.75763393;135;18.67647053;135;13.00818642;135;12.70045716;135;21.61841441;21.71212607;21.82810373;17.6177699;21.7528424;19.9234007
136;52.95472;6.51984;136;17.27616712;136;22.7385795;15.79253011;17.69700986;22.02859581;136;18.35343157;10.80507499;136;12.35730045;14.99366547;16.30272007;136;15.37321026;12.38884733;24.01071362;136;11.13040561;136;23.74931758;136;12.61206538;136;20.67755863;21.93724199;24.75054856;17.74781387;20.81527389;23.80368174
137;52.95472;6.51977;137;16.8364748;137;17.94263259;12.6239845;14.82287395;11.91538085;137;18.94906289;15.82703211;137;14.54465202;15.7223398;22.53669112;137;12.39850485;11.14606968;10.19577829;137;14.91355713;137;17.71318313;137;11.6854521;137;22.56059171;14.17431798;16.0752705;16.09341674;20.18777451;13.51796948
138;52.95473;6.51965;138;15.59253313;138;15.84665272;24.70474063;16.52953437;20.47836024;138;14.7456787;20.64473755;138;21.09860962;10.88414444;20.56268879;138;13.77278748;12.87094029;18.49421427;138;24.89183656;138;17.67103233;138;24.74360245;138;17.44609271;23.49103346;19.88695351;22.85507955;23.04480419;22.71767499
139;52.95477;6.51876;139;10.53124051;139;23.93956062;17.08215513;17.86639851;17.20847427;139;14.24812969;23.12562219;139;13.64965843;10.28307766;11.51736539;139;14.79384651;18.75845477;23.98581848;139;18.53450183;139;24.50698448;139;22.03316908;139;16.31369022;17.17770344;11.64364249;14.00914811;15.36806107;14.47079947
140;52.95478;6.51849;140;10.61870436;140;10.91578463;22.32904896;13.06294231;14.02585799;140;24.33226998;17.62871147;140;22.58119079;11.54747665;21.71415651;140;16.83637651;10.48512625;20.20081452;140;14.5277087;140;19.57285983;140;15.65221625;140;18.09783248;17.82983765;15.51553023;10.11934795;15.8410088;15.5732866
141;52.95478;6.51843;141;20.92380085;141;12.58246898;16.5341713;11.47497268;14.31534354;141;17.28702177;15.07252112;141;18.04810616;15.80238498;16.04123209;141;20.99173269;11.05957612;14.54367209;141;13.28872176;141;17.35126092;141;23.37698913;141;19.47769614;21.88402748;11.63122407;21.08925622;13.65286889;12.00473215
142;52.95478;6.51836;142;10.93263808;142;10.54439627;20.63321653;18.16706972;22.37211831;142;11.39010778;24.97450052;142;24.36766368;20.87526709;20.66848815;142;19.5649595;18.57492962;13.20963059;142;23.67805487;142;21.10883488;142;24.02228539;142;11.59648108;10.17224353;12.62427297;16.08975661;11.27821252;21.6982119
143;52.95477;6.51824;143;22.94473684;143;10.0634345;11.80005629;20.22254937;24.88680314;143;19.56549832;11.40838168;143;15.89290314;24.78899389;24.39483203;143;12.43707833;21.04049967;16.27824042;143;20.86202689;143;16.090973;143;16.63633501;143;11.36477979;18.76547435;15.40191525;13.98606871;21.61125176;14.70253292
144;52.95469;6.51706;144;22.54454113;144;16.46564544;19.32694909;24.15797801;13.93895851;144;14.19777155;20.27322925;144;15.71931778;16.56084126;15.25926534;144;13.66801419;14.68771104;22.8422704;144;21.08125379;144;10.4414817;144;14.53500337;144;20.20504414;12.73446095;10.71362421;20.42099686;10.73159962;19.7779021
145;52.95468;6.51687;145;23.22663239;145;21.86096161;20.58306899;18.52767102;13.66650162;145;15.0996504;22.9490897;145;13.630731;23.49253475;22.24497966;145;12.57403929;17.9981568;13.78081729;145;20.17253917;145;24.32399883;145;12.04992618;145;23.55169209;17.07947514;15.9240615;21.05423003;24.49757311;18.4715002
146;52.95469;6.51457;146;23.68211803;146;23.08430363;16.3524557;18.34756397;15.45386518;146;15.18913248;17.78426687;146;22.40873509;22.3872617;12.29134638;146;19.93974143;12.80824626;15.04671823;146;19.25782977;146;14.75096711;146;19.64798727;146;16.79067753;18.14792408;18.2810688;17.53437284;14.70899109;11.65349575
147;52.95469;6.51448;147;10.27752687;147;15.45639503;17.91782847;12.76604898;18.88127711;147;12.37828015;22.96143015;147;19.73796817;23.54805034;20.52052077;147;11.79736064;10.16960544;14.09870644;147;16.40854605;147;22.50096542;147;13.63400261;147;13.65055865;11.09235849;13.00640573;17.3264828;17.73040611;16.10571614
148;52.95468;6.51441;148;15.61731887;148;20.66459802;16.65382233;13.94735329;13.12458232;148;17.23714638;15.61158413;148;12.38031965;23.50791972;13.70997768;148;20.50154868;13.96717215;10.71042587;148;18.05041959;148;10.62719607;148;13.2457451;148;10.98985709;18.13625875;23.2114513;19.30422256;15.25061661;17.74343934
149;52.95468;6.51437;149;17.65365682;149;24.79177267;15.423383;20.77393172;18.36255265;149;24.14588866;20.74317658;149;16.59032839;22.29237633;19.20401796;149;20.77265082;15.88410116;11.99482357;149;20.09518929;149;11.01318121;149;16.96776453;149;11.57607123;23.38549411;21.12502819;12.90648232;10.34628518;19.88117872
150;52.95468;6.51433;150;24.49191868;150;18.2320804;17.70400542;24.44386642;16.2541669;150;11.52906512;19.05871407;150;20.74205902;19.79131054;10.59879451;150;20.85340693;11.46822652;23.22091374;150;16.31717563;150;12.74065579;150;13.62816903;150;19.13143264;12.1898687;20.69133735;18.35870075;22.67409391;21.39157299
151;52.95467;6.51427;151;24.39128226;151;17.81127441;18.92963856;23.19107002;24.34139249;151;16.42721075;17.33120885;151;12.39003927;14.48085846;17.13935466;151;15.35735898;15.83193909;20.23761358;151;18.87288448;151;18.19581906;151;16.33859783;151;14.31410832;20.07305677;21.02494126;14.57642827;23.56460117;19.85997337
152;52.95466;6.51421;152;12.19543091;152;19.84131732;16.0881425;14.74181372;17.62942665;152;21.38559627;16.92093136;152;14.41936958;10.5347072;20.94055317;152;24.90262261;18.3242061;13.80419813;152;16.78014;152;20.3681399;152;14.90563336;152;15.34481056;13.24058836;21.79218979;22.0543066;14.30340192;14.55600086
153;52.95464;6.51415;153;23.4217285;153;15.18912572;21.41827878;13.36691339;22.0337711;153;18.92597113;24.85940748;153;15.38290523;16.24131083;11.06057207;153;24.42306575;22.94426566;17.39866211;153;23.35836575;153;18.97303349;153;16.50408443;153;21.74073468;13.29684893;22.43202777;24.10746767;22.47334729;24.48158546
154;52.95462;6.51410;154;23.84427992;154;15.41172909;14.42375734;14.04232031;11.75542149;154;14.5725884;23.7866686;154;17.42989375;21.5092677;24.53974184;154;22.47027795;14.65052079;12.51656178;154;18.39969598;154;24.15083166;154;16.1147725;154;16.14359967;10.066203;22.78504265;22.3357992;11.68382925;17.5729195
155;52.95461;6.51407;155;12.65723111;155;14.17154293;18.8942725;16.29919058;10.64991328;155;12.66302554;12.14058512;155;22.23769236;20.86021691;21.54481891;155;16.46383512;10.09025559;15.12120393;155;18.03649807;155;20.18850607;155;15.45428773;155;24.18009393;22.48070843;11.72919378;19.5402092;23.01543266;13.11487411
156;52.95460;6.51404;156;18.25502864;156;23.08324478;14.99703339;18.86845571;15.4808199;156;16.43303407;18.90746935;156;13.47737232;18.741052;10.99581112;156;15.67733471;24.31123204;23.03816474;156;20.66248687;156;16.70386632;156;24.06393444;156;23.50578744;13.98937954;19.22138052;14.9747637;13.40218969;14.12853017
157;52.95458;6.51400;157;20.33273023;157;21.80953731;11.65093167;13.56412511;20.79963254;157;10.80849067;17.45360193;157;17.37421101;15.3003045;24.2033993;157;10.78783918;11.92930191;21.72010463;157;14.08544156;157;16.30377399;157;20.96092278;157;12.55389028;11.79809337;10.98640167;16.53146281;14.76821705;16.47460916
158;52.95456;6.51397;158;20.31975465;158;20.19979645;14.09268989;13.28722889;20.87210542;158;18.74675062;20.08059034;158;19.26797751;19.2686644;17.4034879;158;11.07837872;15.89177965;10.07508213;158;18.52709205;158;18.33422973;158;19.85912806;158;21.80410889;16.25132988;17.00244891;12.25822505;21.31942606;22.4193171
159;52.95454;6.51393;159;14.12164821;159;11.32690976;10.25094415;13.87553066;24.45072734;159;21.61706097;15.84739323;159;19.6747711;11.0513942;13.77371827;159;11.46708713;11.26231705;24.37363832;159;10.29760247;159;11.1347746;159;10.80559472;159;20.08383916;19.36717422;20.02557018;14.44909031;22.8669921;16.8819444
160;52.95451;6.51388;160;20.86411515;160;21.83611704;21.25184764;19.78915903;16.32082985;160;24.81870607;17.0563607;160;23.80165316;12.94226644;13.306005;160;13.84757966;12.86388255;17.50676929;160;10.7487433;160;16.66131209;160;24.70026118;160;13.96695828;14.99547636;15.19150956;11.50479345;21.89881811;13.86180058
161;52.95447;6.51384;161;21.93289206;161;23.35057784;17.50722709;15.10946616;15.6258377;161;18.31580821;20.65781087;161;12.9952945;24.445631;19.05390441;161;12.29740117;12.24685929;23.68032089;161;20.12128759;161;22.02356676;161;19.21703285;161;19.26988334;16.02046483;11.85869931;18.91247867;20.93010035;14.28926153
162;52.95444;6.51382;162;12.97355212;162;22.03524432;20.56501114;20.1747817;13.56678311;162;22.03690505;18.09086507;162;10.24872315;21.35908505;19.61637032;162;23.26773268;20.34106834;15.91900886;162;18.20211653;162;19.49997849;162;22.24316926;162;12.23358613;24.05303958;13.13457915;12.84931731;13.58352277;18.50459232
163;52.95442;6.51380;163;18.61777963;163;12.40853258;24.87890272;13.84920635;24.93388336;163;12.01795284;15.84376899;163;16.67740049;20.42697759;10.44076852;163;23.74779567;17.01332412;20.47362447;163;24.42835992;163;18.60654206;163;13.12243403;163;20.07018603;19.51082914;10.54300877;24.53928278;10.32015624;14.94291898
164;52.95438;6.51378;164;12.07719491;164;14.82660865;22.30461296;14.06145982;12.26969108;164;24.78675468;15.22535735;164;24.24764586;20.59992018;20.67607554;164;21.1566986;10.43887184;12.77271405;164;17.89800796;164;13.73183846;164;24.14327459;164;15.36543566;21.7221185;24.54320756;14.09912589;19.89293522;15.85559281
165;52.95425;6.51373;165;23.30490082;165;20.24664334;12.57512733;10.0995298;16.78406314;165;23.82157156;15.65914495;165;11.50981418;11.06186128;11.52910024;165;16.94837724;18.73923448;20.7714477;165;16.97666865;165;11.76252193;165;18.51579197;165;16.1240341;16.64062228;18.40499266;22.41140854;19.73703176;12.64344423
166;52.95309;6.51334;166;10.5683654;166;11.76687998;18.62651318;15.89215634;13.27843554;166;11.17263906;20.29229711;166;16.95236476;13.39928899;24.6209782;166;16.98405498;22.40657623;11.53334027;166;22.64591246;166;24.44642074;166;19.79121238;166;15.00983651;20.83894412;12.87412881;22.15858448;15.13911872;17.89147703
167;52.95305;6.51333;167;17.96761126;167;22.32255949;24.85716199;15.05834708;19.32730225;167;19.78224968;16.02872033;167;20.08008701;20.10752746;17.94382256;167;14.41902813;11.69751304;18.41564224;167;22.7250411;167;18.02783888;167;11.11069396;167;12.36540687;23.4942604;11.55742474;16.78104361;21.01467033;17.50021388
168;52.95302;6.51331;168;20.50420276;168;12.10446172;17.87404947;13.54784114;17.53848169;168;13.58572276;23.46249722;168;23.34574;19.34751702;20.10484259;168;16.63781592;10.78863027;18.78822469;168;11.10017909;168;10.34897179;168;10.96416042;168;13.81760579;21.3268022;10.02745486;11.87063923;24.64749279;13.19480485
