t1 ;latitude;longitude;t2;LV_voltage;t3;BMS_volt_min;BMS_volt_max;BMS_volt_avg;BMS_volt_tot;t4;BMS_current;BMS_charge;t5;Accel_x;Accel_y;Accel_z;t6;BMS_temp_min;BMS_temp_max;BMS_temp_avg;t7;MC_motor_temp;t8;MC_power_stage_temp;t9;MC_air_temp;t10;MC_actual_speed;MC_actual_current;MC_output_voltage;MC_motor_power;MC_cmd_current;MC_DC_bus_voltage
84;52.95772;6.52313;84;24.45334076;84;19.87303149;17.14522966;13.36609424;10.39024521;84;16.01856385;17.18581579;84;15.38303189;24.66247168;20.55142788;84;24.00833401;17.83409276;19.04260088;84;11.35727821;84;16.23919454;84;23.89581454;84;19.74707667;17.79112078;20.28505474;18.19427686;16.19452198;15.28891664
85;52.9577;6.52311;85;11.80307177;85;13.1454429;10.10702792;17.29360652;11.41815881;85;11.40388394;23.98675572;85;10.50651918;17.53065555;21.65845036;85;12.84796257;22.94537889;24.24992403;85;19.79148399;85;15.04386406;85;23.62079083;85;24.83729441;18.38827807;19.0925413;20.51099577;11.64422664;19.21392437
86;52.95769;6.52308;86;12.83121071;86;10.27321813;18.3312748;20.5782422;14.79439369;86;14.4760047;18.12744104;86;11.33418871;22.16173891;15.06156669;86;17.20260141;14.38772103;17.42127266;86;17.47812734;86;10.95992611;86;20.96266496;86;19.32140599;18.56737389;12.53263914;20.04884787;17.22757229;11.29205979
87;52.95768;6.52306;87;23.32522196;87;21.12025572;18.75483615;20.34441184;23.57155807;87;13.65812434;16.86287134;87;15.83848921;12.78394118;14.00098914;87;22.17044741;16.43531593;22.70914847;87;17.09157018;87;20.85072608;87;17.13664218;87;21.02170941;12.95876362;19.63613109;21.44688587;19.12411981;12.52467291
88;52.95767;6.52303;88;20.00707822;88;11.22078915;16.12223778;22.11302807;23.07701563;88;19.86182453;18.65841152;88;24.38044267;15.31168881;11.35993764;88;13.07046412;14.15211626;17.24150704;88;11.18938498;88;23.8289443;88;11.62355689;88;21.15669542;12.04932498;20.88886227;10.28522588;22.77305106;21.65926007
89;52.95766;6.52299;89;11.94748668;89;10.98570635;10.03866627;11.75270413;24.23681484;89;11.32387973;19.92494285;89;16.19833831;10.90594562;16.73775072;89;19.38818205;10.33299333;15.81991698;89;12.75953719;89;24.55683023;89;17.04198026;89;12.87714847;18.1059383;18.65972043;16.92524283;19.77045121;20.00872186
90;52.95765;6.52295;90;16.31898833;90;24.69032685;20.46658839;10.13335151;12.89101745;90;11.74575045;21.0713;90;20.20085008;23.60014727;13.90298778;90;10.81082398;10.10648325;12.21205742;90;18.22838844;90;15.52355492;90;20.1428066;90;12.83219288;14.83000201;16.05875054;11.86284805;23.71067904;14.81748176
91;52.95765;6.52292;91;12.23632103;91;23.7025789;13.69738065;13.91610487;10.05554778;91;14.23729864;13.38066999;91;14.81379766;19.78307235;10.71633109;91;18.97470872;22.98977546;22.91451872;91;14.21782909;91;24.76134171;91;12.50945863;91;16.26745482;20.94134898;23.48539687;19.06841801;14.03381082;18.3772298
92;52.95764;6.52288;92;13.33763672;92;24.38555411;19.08531777;18.54018585;17.93230555;92;18.45715373;21.02374608;92;22.56050342;13.80811107;23.08618232;92;18.37070794;24.67830798;19.51171471;92;21.63830834;92;18.84314173;92;18.77163259;92;14.47289383;12.2573095;21.96092182;23.2806281;23.97362951;22.46537938
93;52.95764;6.52284;93;20.33590833;93;20.71004092;12.38736996;11.85447141;24.73160106;93;20.11183248;15.91106489;93;15.49278743;15.08932865;10.96450136;93;13.61911591;14.93975189;11.93278563;93;20.45866786;93;16.23796373;93;24.83913418;93;15.88500246;18.5418818;14.69775392;20.07469111;20.12376672;15.2672608
94;52.95765;6.52258;94;24.38470399;94;15.59203212;12.15594724;20.27341584;20.89754426;94;20.14687345;18.96485494;94;24.1858332;13.30348865;21.02202395;94;17.54416329;20.18810348;18.74486977;94;11.74462369;94;20.22022575;94;10.53344162;94;10.46696077;20.96917058;23.82696971;20.33217277;17.46919851;14.97396091
95;52.95764;6.52243;95;12.97134477;95;15.99033791;13.32078984;21.46373108;18.1285275;95;17.49880945;21.1794905;95;13.14856018;17.25816892;15.4175615;95;15.17827118;15.77742251;15.91453593;95;13.90303458;95;18.85855329;95;13.1991567;95;22.16718916;16.49630995;15.8519137;17.30290893;22.81494549;15.70863316
96;52.95763;6.5223;96;20.21908415;96;19.1795956;11.07486929;19.90506472;11.5436276;96;18.48803284;16.72784411;96;14.46634013;22.6901284;22.651001;96;15.83847277;18.44034036;13.50586138;96;19.22219995;96;13.93565752;96;22.10233992;96;21.04010662;18.98394338;20.48647941;24.85920538;15.96408028;10.19694342
97;52.9576;6.52217;97;19.25205683;97;11.89239272;10.38371707;14.59781384;12.92358785;97;12.52986287;23.02532741;97;15.74862108;21.42203152;24.26065395;97;16.84931134;16.93126962;23.94533323;97;23.37809085;97;17.58330422;97;16.49487078;97;12.13171559;12.8978606;11.96134312;10.73414433;17.7669298;15.93149469
98;52.95758;6.52206;98;20.27455559;98;10.52684592;16.21491407;10.48101165;17.74447276;98;12.23952724;22.74983923;98;19.67410442;15.54990257;19.19006872;98;14.14739227;21.58582475;16.26473832;98;23.64288634;98;14.87018007;98;22.38005498;98;20.39780601;11.14935737;24.13991366;16.76189184;17.0072578;13.90112243
99;52.95755;6.52192;99;11.84505949;99;12.56835376;16.15152602;18.22908789;18.88603293;99;15.96334915;12.3185084;99;12.73134657;21.45588731;20.87221813;99;19.64996938;15.91762408;14.66562897;99;20.41495299;99;19.93023814;99;12.16926906;99;17.32147489;23.67864677;19.2245871;16.77526001;12.79380901;18.68806544
100;52.95753;6.52185;100;23.20463654;100;12.52114585;19.71808052;10.02153063;13.2766716;100;14.45369553;23.2870546;100;11.53502685;10.57980875;16.16820476;100;16.8335977;11.15948311;20.88655807;100;16.37940942;100;13.89084442;100;21.76104348;100;19.09360333;24.34107758;21.19945439;24.37273194;11.47784807;10.94096574
101;52.95751;6.52179;101;17.01451843;101;18.4355656;13.70266981;15.9730863;24.45115994;101;21.74949941;22.2478787;101;21.06987169;16.00266104;10.92288524;101;14.8409933;16.27617352;17.50956835;101;22.21834488;101;20.93699345;101;23.11264577;101;12.81310967;24.54642059;24.91827392;16.37834551;12.16047743;10.91963845
102;52.9575;6.52175;102;21.02323521;102;17.85818152;19.94215937;24.30659479;23.86613226;102;17.58766886;14.01062333;102;24.07226044;15.33253948;11.46801225;102;23.48088253;11.57776734;16.99951216;102;24.30494625;102;12.65540305;102;10.94744732;102;21.32140038;14.29327781;10.48409323;19.58463594;14.24621443;11.29762881
103;52.95748;6.52172;103;24.62518194;103;21.58682971;14.64439683;18.08833349;16.10867441;103;15.07429345;20.48247018;103;11.49302544;12.27555994;17.75481676;103;17.60978512;21.06391836;19.09079661;103;16.25569723;103;18.64917215;103;23.11864634;103;14.2205469;16.06371188;22.63291559;24.48554178;18.88164631;18.98434198
104;52.95745;6.52165;104;23.34349738;104;13.09561135;23.01548686;24.99547271;23.14689026;104;12.76936824;16.96590177;104;11.58628677;17.43955545;12.72230642;104;23.1369964;13.06334935;21.00256826;104;11.73491255;104;17.70338924;104;14.09694301;104;15.54603458;14.17578179;16.02727494;19.41369536;21.89684978;24.91450108
105;52.95743;6.52159;105;17.44647998;105;10.43369292;12.59462196;19.52279383;19.41433815;105;21.06112484;22.03820164;105;21.86970321;19.41199851;19.67659057;105;21.73801642;22.02048229;23.12766531;105;20.80654637;105;14.690448;105;23.99524348;105;21.1349216;13.34535918;15.65884262;21.19565613;16.11429607;14.70436926
106;52.95739;6.52152;106;18.16157388;106;21.94013702;22.87884375;21.58540623;21.10932028;106;10.82553703;10.37731462;106;16.79296487;18.71886602;15.25816794;106;16.71296662;12.89854064;14.12583086;106;16.88623908;106;16.39753302;106;19.4609978;106;17.92577409;24.21369018;12.26417325;20.1620266;24.70486481;17.9086835
107;52.95738;6.52151;107;15.63347584;107;17.47362433;16.25919558;22.07812811;17.20828843;107;12.11992041;23.41676539;107;15.01667067;24.90403028;19.02469836;107;14.67406752;24.68925515;11.0655943;107;15.36366064;107;23.02631527;107;19.88921535;107;17.46241759;12.80350968;11.92670157;24.25108993;19.89832103;13.35360722
108;52.95731;6.52141;108;14.86719373;108;21.53663838;20.07384626;24.52311552;19.46389417;108;22.765772;20.31182502;108;22.23704113;14.67502938;11.57808639;108;22.27944855;11.4942269;13.40818538;108;13.37434187;108;12.61523122;108;17.11398752;108;11.88842091;13.72511572;24.29052789;24.01554352;11.2630974;22.15165305
109;52.95722;6.52129;109;20.58300829;109;16.64631931;23.56691307;11.92276866;17.48333174;109;24.6918794;11.2319817;109;10.13692231;21.4646205;18.6752414;109;18.61923592;11.14746992;11.21179012;109;20.65462235;109;17.29874051;109;22.61342463;109;17.96616333;18.82884673;14.01324016;18.6556487;20.94627055;20.6468704
110;52.95717;6.52124;110;21.11786156;110;14.46171563;14.4393497;13.6855685;11.90126336;110;20.01672138;18.98674486;110;16.33979122;18.67773986;17.67071673;110;12.1846814;10.13721508;10.51193243;110;10.52054311;110;22.07765867;110;19.58964277;110;16.58440528;12.09526047;23.83408786;15.00523838;22.92172145;18.81491903
111;52.95711;6.52118;111;22.57425694;111;24.23890198;23.28191372;12.25798275;13.3639645;111;12.07213662;13.6094469;111;23.27986378;14.59151399;17.28793073;111;10.07309759;11.77947213;16.36426426;111;13.23733561;111;10.76217536;111;18.41266965;111;24.01460701;10.53953828;19.99457228;11.99247923;18.60797549;19.95960777
112;52.95706;6.52114;112;12.36478114;112;12.31150294;10.83223364;21.85144863;21.33467274;112;11.16437855;18.9421542;112;24.08097198;20.60556022;20.97721648;112;19.7543321;20.53308655;20.48856416;112;17.77374829;112;14.68659689;112;19.41938565;112;24.41273926;22.41978469;23.64867377;20.51423886;21.49719156;22.10443439
113;52.95701;6.5211;113;22.3554622;113;15.71447445;24.48338834;13.24077255;12.40420289;113;21.12958827;23.94423001;113;22.88170384;14.92910858;16.41518433;113;21.58757964;17.04493063;17.28287544;113;21.44546201;113;16.38202163;113;10.90023231;113;19.16026091;19.28862671;14.91050731;16.98417964;16.94689505;14.1992599
114;52.95693;6.52105;114;16.33160069;114;10.96242974;15.47923827;23.88136693;24.46434805;114;20.78415472;24.47612461;114;11.74229731;20.17161252;12.56898427;114;11.53711716;24.36599389;15.80770357;114;10.5391156;114;19.83122707;114;10.14221815;114;21.77460043;17.27807411;20.59118638;21.03713964;19.67681251;21.15509754
115;52.95688;6.52104;115;10.06986543;115;12.89813122;17.91992314;22.95400796;16.99159966;115;24.36854;17.19004957;115;12.65098994;16.85054326;12.70105433;115;24.84835005;11.73893566;14.91736934;115;23.28628511;115;18.32726366;115;22.67381381;115;18.49696842;10.11496946;23.75744336;12.58927649;14.2672951;18.28333859
116;52.95683;6.52102;116;13.704829;116;16.18714882;16.36349252;11.45873981;13.83272061;116;14.40767084;20.01610766;116;14.56852432;10.12790258;23.76893255;116;12.84776061;21.07905024;12.97843115;116;17.13268876;116;19.79615236;116;11.20488445;116;13.97306004;11.73601398;19.85577689;15.64563673;11.24165964;24.16922133
117;52.95527;6.52088;117;19.70907087;117;20.88524536;23.05242777;10.63672665;10.68718819;117;19.55561067;20.6726971;117;21.60893891;14.24161305;21.74893607;117;16.62348199;24.18858814;18.76987094;117;11.51919338;117;20.59717436;117;23.0458919;117;21.14369991;10.87517562;16.04958739;13.85553321;12.58659811;23.51188436
118;52.95519;6.52086;118;12.76205524;118;15.40672958;13.20578614;20.070793;20.43289111;118;20.56651373;15.30232087;118;17.42114956;13.33690284;24.15827858;118;10.9117009;23.69549693;19.80459244;118;18.16682296;118;22.50330638;118;21.62564622;118;11.49904944;17.33760895;14.20750839;11.68166109;18.47048477;12.90582713
119;52.95512;6.52083;119;10.16898357;119;18.30037279;13.28763638;12.74567711;11.64239511;119;17.30769476;22.46287572;119;21.22675335;21.84411198;24.80869186;119;18.11128449;21.41631222;19.98933069;119;20.23924767;119;10.58067854;119;16.0669239;119;14.96330414;10.60511446;16.92489965;13.91961;11.93249426;13.69127548
120;52.95509;6.52081;120;17.77525708;120;10.60479004;23.93364121;23.99542394;23.2708435;120;10.28807018;11.35925969;120;24.56140147;13.11808889;20.23217847;120;23.32173002;14.46182079;21.48316156;120;18.80228936;120;16.38514791;120;10.85074026;120;19.44099317;11.00283992;10.50334483;18.69390675;23.33633591;18.12624715
121;52.95506;6.5208;121;11.23000922;121;17.65052576;16.78453947;16.25873018;13.29492412;121;17.09678791;21.55604109;121;18.62352927;13.3377185;24.09468815;121;10.17844673;16.14164105;15.21008527;121;14.6187449;121;14.76281817;121;15.76210927;121;20.70422773;15.7849081;18.38103878;17.41787469;11.88934891;20.10240971
122;52.95502;6.52075;122;23.31341883;122;11.37988736;17.97230886;21.56343351;23.8181558;122;19.97384594;12.25726019;122;24.1751996;24.50547912;24.32523347;122;18.52593386;22.37852235;13.50572921;122;22.39105262;122;21.7890463;122;20.75620627;122;19.16391741;23.43230466;18.47732453;21.69636417;12.38221177;20.38926375
123;52.95499;6.52073;123;15.50552153;123;23.56495127;14.81476671;17.52880612;19.05975726;123;12.52519232;21.42015857;123;23.03341712;21.75509961;20.12328883;123;17.98089257;15.93270801;20.35555106;123;13.84706824;123;24.63595111;123;15.71585972;123;10.18390055;12.59145152;23.72932283;13.88239433;11.54698024;16.64908805
124;52.95496;6.52069;124;21.45399868;124;20.82653948;18.93721548;24.20940522;16.43503174;124;10.95215823;14.66518942;124;24.76461851;14.26758676;20.37999704;124;24.27349142;19.878456;19.72350496;124;10.7111474;124;21.99917759;124;13.49795894;124;21.349156;21.46475562;10.56226017;19.54885958;21.43304684;12.38931023
125;52.95491;6.52061;125;15.42557226;125;21.80578289;13.55315662;14.22005003;19.98301115;125;11.42644944;15.73330406;125;10.33706801;16.08895835;21.1900286;125;21.06293291;22.30345398;16.59942231;125;13.26527111;125;14.60308954;125;22.10320309;125;12.24951569;24.63568873;19.66215891;15.76268113;13.75059712;15.36241107
126;52.95485;6.52052;126;14.95220327;126;22.09539322;16.60724154;12.20085016;13.62857299;126;11.17564465;10.33098287;126;15.34065792;10.826995;12.81145618;126;18.11198019;12.21336774;19.67499988;126;18.1986237;126;22.53290333;126;24.92895751;126;22.67710124;14.93838913;21.36186765;11.19900204;11.95433036;23.25706078
127;52.95481;6.52043;127;11.59197639;127;13.30856174;10.19161107;20.49712497;13.48393625;127;14.33490618;11.59989267;127;13.3685688;23.81305249;20.40699021;127;22.94624241;22.60826032;12.51997123;127;11.11600284;127;19.70596264;127;13.15121232;127;18.46390931;12.62168217;17.64820622;18.87869483;16.68821472;24.90464409
128;52.95478;6.52035;128;20.1461021;128;11.68878986;20.84945529;15.16559321;20.46583086;128;17.14588884;24.8806645;128;17.09886044;23.68682929;20.01510562;128;18.89469698;14.75650187;19.62383518;128;15.14559261;128;22.36542039;128;14.54189068;128;21.67936755;14.06364176;17.88232396;21.08631783;14.78707828;14.44781001
129;52.95476;6.5203;129;24.5674659;129;18.12352071;20.10485662;11.80307677;17.32635549;129;20.3485018;15.05738468;129;13.98817157;13.80874754;15.9905493;129;20.55871357;23.90934006;10.82129143;129;23.13033622;129;11.38576345;129;17.03737225;129;14.73908357;18.07910969;12.861494;24.43519391;10.06257038;19.26943547
130;52.95475;6.52023;130;21.39148667;130;21.93626929;11.55737143;11.01662949;17.386078;130;16.69322681;18.1413829;130;18.38765431;15.05884311;23.91718977;130;21.19124105;11.74175919;16.33683885;130;24.68248451;130;15.53004618;130;10.00101382;130;10.55354706;14.13877469;19.30716869;18.85882648;24.65881688;21.87137791
131;52.95474;6.52015;131;13.71555625;131;12.80854003;11.32477713;23.95429535;22.47795905;131;10.94717878;19.09782052;131;16.20238892;24.9046128;24.90766084;131;12.88255666;17.23179608;23.04110726;131;21.56502183;131;23.29191934;131;21.26331576;131;17.83006392;11.13268064;15.72495794;13.50073999;24.25971188;18.17478996
132;52.95473;6.52009;132;15.7337065;132;16.40760724;15.51183045;15.43813773;24.2080799;132;19.68216813;17.86966412;132;16.7968432;21.05579546;18.31711655;132;13.40278406;13.51898054;23.416741;132;10.24804458;132;13.51863274;132;24.72337602;132;24.43517186;20.93448503;17.18150678;10.4303684;24.15701823;22.33772365
133;52.95473;6.52004;133;22.27123867;133;10.94800662;10.14369456;11.36132407;17.53312621;133;14.3455602;19.9880847;133;10.43087152;10.62912757;11.65553965;133;18.37326199;16.60554836;23.99116946;133;16.96191654;133;19.27079105;133;15.9311394;133;12.74534729;11.4994599;18.85157678;10.67522393;12.10332632;16.00292302
134;52.95472;6.51998;134;22.77059545;134;11.75146053;24.77158606;20.88694064;10.49358063;134;20.81655321;19.93188579;134;18.86633978;22.33281411;15.55995371;134;20.87290755;15.35891049;23.40368831;134;17.21568566;134;18.19781245;134;24.29250713;134;19.23752438;11.92805312;23.56318843;13.27993894;12.82398482;22.80445433
135;52.95472;6.51992;135;10.63559499;135;17.60499395;24.02697638;14.07947048;13.37923578;135;23.83525732;18.64156374;135;19.42513776;11.36727076;18.42923499;135;14.47688084;15.70458046;17.76658449;135;15.23104806;135;10.4522602;135;24.10541394;135;18.42516625;13.06789028;11.10090888;24.33178947;24.74086919;14.12942252
136;52.95472;6.51984;136;11.44000842;136;15.95399436;20.60250639;15.53561964;15.11115613;136;12.37266559;12.62458659;136;23.73984148;17.54066915;21.48323781;136;16.92187461;11.35850624;23.98535406;136;15.81746237;136;20.36186988;136;15.04617343;136;15.36341784;18.19523484;19.52992228;12.47236463;20.74601588;14.73325667
137;52.95472;6.51977;137;17.88356087;137;20.26818673;24.09540286;16.40127194;14.84427236;137;19.80303334;23.49707905;137;24.94503543;13.38347976;18.74689091;137;11.45676044;11.64676491;13.47836767;137;21.75566899;137;22.35813129;137;14.10368133;137;11.27726608;11.85048682;21.36926392;18.57239576;16.80289914;20.35331471
138;52.95473;6.51965;138;13.09551378;138;12.66325798;23.91528063;19.57067188;11.97639984;138;15.74547448;16.77024061;138;12.66941171;12.47956926;24.50070776;138;19.31716289;13.01184627;24.79853075;138;24.61948609;138;24.93991672;138;23.26550072;138;22.47093021;11.65360118;16.76503881;15.69236005;17.14775967;22.62655731
139;52.95477;6.51876;139;16.60739827;139;11.90630685;10.90641699;16.4645902;11.01819989;139;18.69363754;19.11736215;139;22.67623477;13.13730106;16.61311004;139;17.78676089;17.23671895;16.29047338;139;23.06552682;139;16.27604319;139;13.19272147;139;19.39699498;12.51378225;17.08915874;21.30625103;17.56840752;23.00344483
140;52.95478;6.51849;140;11.32016522;140;12.00313357;24.62091173;21.21595298;12.89036228;140;15.1247063;19.13150086;140;10.2791893;21.50792214;19.29274054;140;12.86868502;18.48163243;13.65522442;140;12.21898504;140;18.87151639;140;18.71098161;140;24.10965384;22.92148381;10.80040937;17.48587908;16.22465044;24.21219945
141;52.95478;6.51843;141;22.03838865;141;17.09132384;19.93331335;18.34011407;21.4633999;141;13.05013343;14.2490421;141;12.41086538;19.31938982;15.58759988;141;20.32785193;17.1203545;24.5890207;141;18.0708647;141;16.6316907;141;22.20837;141;10.47195863;15.83986078;24.07387803;11.28066329;20.15300225;19.31636627
142;52.95478;6.51836;142;22.44585426;142;18.58636795;21.81317434;15.86857686;15.91221949;142;24.02863017;19.63211133;142;20.46354295;10.62498066;24.95309928;142;18.27233734;17.2712989;20.37162802;142;23.47833687;142;16.30678186;142;21.38948455;142;23.50250401;22.83232708;15.46387604;13.92251022;12.21804227;17.40083042
143;52.95477;6.51824;143;17.69652495;143;18.25763244;20.53313759;21.09610838;10.73050916;143;23.46068066;15.91566168;143;17.87778491;24.42057973;20.77159762;143;11.54850682;18.65204599;24.54281366;143;19.92127602;143;19.42092557;143;20.13403168;143;23.3828916;12.70912389;21.95890831;18.20327162;20.9875926;22.80931332
144;52.95469;6.51706;144;12.48346076;144;17.33376851;16.59842731;24.21664297;24.1250712;144;12.60069434;19.30877024;144;20.87169132;24.64753972;24.32707868;144;20.22845483;11.32271574;18.60236547;144;10.11621091;144;11.65229665;144;12.12076388;144;19.40636335;15.92589576;17.51991644;23.31517361;16.48090405;17.77248932
145;52.95468;6.51687;145;15.71061093;145;23.94207843;15.87801896;23.82351693;12.54722794;145;24.08816343;21.42531296;145;12.08283828;15.96021974;10.31893293;145;13.74021307;14.63999123;16.54244586;145;15.89337132;145;21.63596429;145;12.31047233;145;11.7050531;16.1824393;22.42609077;22.79842578;11.31106883;16.54478894
146;52.95469;6.51457;146;23.34066478;146;12.25813734;24.67706222;12.00832539;17.10574193;146;17.11387548;18.52617107;146;14.83142107;20.72847491;12.06287105;146;23.53600513;24.67628319;22.08382649;146;15.65471236;146;23.35352046;146;14.18833611;146;14.29498944;15.61428416;20.68995612;22.8825928;24.29357255;12.02987823
147;52.95469;6.51448;147;20.76662048;147;19.7466969;20.53734611;22.95946828;12.68163386;147;19.98985452;21.1604885;147;13.81691786;19.88008567;15.46025817;147;11.74607499;12.83466237;21.38056002;147;24.63720863;147;23.48758203;147;11.98010671;147;15.62239276;24.83716282;24.21378215;15.80820604;24.91771073;22.32732645
148;52.95468;6.51441;148;14.27682782;148;21.61871612;20.23951564;12.40892767;15.25270015;148;16.13692545;10.0766298;148;13.0784975;14.16950853;15.23670212;148;15.57676123;19.46858033;10.55933485;148;19.319953;148;18.51386966;148;10.31971028;148;11.90549494;22.90307129;11.34303719;24.86367824;11.51991251;21.16741913
149;52.95468;6.51437;149;11.90971722;149;24.13464631;23.5591659;23.41956227;16.06765155;149;10.70592112;13.43346541;149;16.01696042;10.7008783;14.90929154;149;17.10103452;22.11813552;20.55183706;149;23.43492217;149;15.09363691;149;21.25596227;149;18.0084957;11.83551224;10.43832218;12.98007013;13.71361256;18.65965248
150;52.95468;6.51433;150;21.27028196;150;20.42885182;22.70597092;19.08365513;20.02627888;150;18.66988588;11.9230245;150;21.15305227;22.76206874;11.11192179;150;19.12590222;22.93959625;15.09706114;150;16.94607949;150;16.57612553;150;13.89535525;150;15.68029904;12.69477862;10.61384956;11.97671925;12.17492054;12.20212075
151;52.95467;6.51427;151;14.45697124;151;20.00970548;22.39740764;11.31366336;17.98776162;151;22.54093182;24.743593;151;10.54277451;18.21357103;24.55583243;151;24.02183368;13.17744781;10.09110625;151;12.9509265;151;16.45191476;151;14.92411616;151;24.01143665;21.27192011;22.64815756;18.7984686;21.93391517;22.92996969
152;52.95466;6.51421;152;18.18597588;152;21.91123399;21.5864419;22.04197528;19.37497451;152;11.54582533;18.73393232;152;16.60649889;18.53342622;23.37595665;152;12.86662344;16.40587122;14.97442488;152;23.25580211;152;17.61264175;152;13.42431645;152;21.9310332;17.11986061;12.64702218;16.04877131;21.1937268;16.00078371
153;52.95464;6.51415;153;15.78154988;153;18.70211625;17.75829579;16.20382126;17.72934951;153;11.41844703;13.47644034;153;24.15410147;19.42479282;24.26727024;153;23.71983964;22.13700113;18.8358013;153;11.47697331;153;22.0325026;153;19.11385851;153;11.55303059;24.78076483;19.57958212;13.26172053;13.30806764;15.08270105
154;52.95462;6.5141;154;21.7672336;154;16.44572166;16.07428373;24.13067665;19.87858132;154;10.81478482;15.85721534;154;17.7832306;13.13814921;22.41420146;154;13.47232393;16.3714837;19.55473296;154;20.25355111;154;17.51128446;154;21.543128;154;16.30602468;14.45492052;16.91893101;24.37912552;17.49622639;12.35735098
155;52.95461;6.51407;155;16.8255389;155;15.92611495;21.75103118;23.07783099;24.68098041;155;13.87127624;15.90086594;155;18.87332083;15.15886731;15.25262177;155;11.20808143;10.41086099;21.32353356;155;17.5957081;155;21.08838495;155;15.57859229;155;20.6296782;14.3698389;24.27264202;23.67405987;23.71729833;20.94909235
156;52.9546;6.51404;156;13.23703573;156;21.4068253;13.95224999;16.74577807;12.15953831;156;19.27336346;24.17643843;156;23.82541159;15.85661666;17.63538244;156;21.66243578;22.61184796;10.10642859;156;15.93600015;156;21.90743285;156;20.48184767;156;24.50677794;18.63233028;17.18896735;10.833396;10.95018233;23.16669393
157;52.95458;6.514;157;20.45326312;157;21.14976443;10.33885663;10.95917333;23.94248511;157;21.9767054;15.19230213;157;16.2043614;20.2428017;15.70089519;157;23.07550046;11.44665039;21.62194355;157;10.48444392;157;11.48166257;157;10.83747896;157;18.37882606;14.01435165;14.55525832;13.54873759;17.22844404;17.45957804
158;52.95456;6.51397;158;19.82476856;158;24.21525294;18.14244008;10.06027665;16.94035176;158;10.11401855;16.7959731;158;17.78362685;22.43334537;20.36739111;158;17.99986437;15.97492972;19.59068268;158;24.66156893;158;14.07850551;158;18.22873939;158;14.26758465;23.7947159;11.37117794;16.29047209;20.69204896;10.68866804
159;52.95454;6.51393;159;18.77660529;159;10.93247254;14.69870484;19.26040637;24.85173798;159;15.73961002;10.48731336;159;18.53706072;10.64246899;12.56811835;159;21.5138474;11.46585463;15.69007705;159;20.43997225;159;10.69245195;159;16.92320035;159;12.17848584;15.68364817;12.1149666;11.1643539;23.63073161;18.4707918
160;52.95451;6.51388;160;14.34138161;160;14.05961704;14.37117974;18.35858321;10.89337675;160;19.12420653;11.22918455;160;11.70500376;20.2320088;17.38618913;160;21.52226585;19.70379008;13.25407712;160;12.89082839;160;21.67073586;160;11.43819974;160;19.48522449;10.56886424;17.07989828;15.7890551;22.94337626;18.15778233
161;52.95447;6.51384;161;20.19832293;161;10.11424168;20.26585852;24.87474275;22.98337618;161;16.06326239;19.8458846;161;21.64239765;18.54414494;22.44744599;161;15.73843663;14.12371186;15.93239326;161;17.53223917;161;14.07186261;161;23.50695242;161;21.78882929;17.76736007;24.11986851;24.24145027;21.46390091;14.0042824
162;52.95444;6.51382;162;13.25667901;162;13.5108397;20.79748379;13.6457658;18.68702871;162;11.9786844;14.39196784;162;21.18329395;15.44494333;24.07931422;162;21.69708877;16.3159773;11.06793078;162;22.69803615;162;22.23671779;162;12.70530729;162;16.01108844;13.32264776;12.51408783;19.34578447;22.7612832;23.10465776
163;52.95442;6.5138;163;14.44068047;163;10.93142677;24.26288059;13.88605016;10.24929988;163;18.5684487;13.16775818;163;21.58747457;20.56310116;16.56637587;163;16.35804274;11.52186177;12.68480563;163;12.64605854;163;13.49863897;163;10.61467979;163;10.86514418;16.85216161;10.94024511;22.89708338;11.81077345;10.2934964
164;52.95438;6.51378;164;13.79861245;164;10.20911946;15.6820097;23.9509704;17.68520264;164;22.46383703;15.51269214;164;23.64127302;13.17363713;20.98412056;164;14.56799563;10.71099519;17.19367892;164;11.29570839;164;14.08563164;164;13.02189445;164;15.99538769;10.95666715;23.06636626;15.52042528;17.3088364;23.95748249
165;52.95425;6.51373;165;10.24460483;165;15.06388047;11.62554676;12.59003574;15.19868124;165;22.85919801;11.66239242;165;12.94835871;24.02480176;16.94045537;165;19.97065221;20.55380564;15.18490702;165;21.37712443;165;18.5226123;165;21.86037194;165;11.26616138;14.60382035;14.04946834;11.03320861;20.53858903;24.33329549
166;52.95309;6.51334;166;18.33228179;166;16.2511118;12.96758865;14.14941838;18.83496024;166;17.11646688;21.30314235;166;12.01826888;12.45733338;19.87837323;166;16.2366903;15.36265258;23.87927082;166;14.29166471;166;19.65877462;166;23.95115391;166;14.11922112;15.75945664;23.05284774;24.91754219;15.01818915;15.2278955
167;52.95305;6.51333;167;17.27428096;167;18.94807848;15.55439101;19.86083981;23.4616364;167;24.87294299;23.7599693;167;10.53611748;13.92414076;15.26961543;167;16.10223789;10.5890126;15.6125184;167;10.41714763;167;23.13005569;167;17.94708669;167;16.03038687;15.52435174;11.56623671;17.19884912;14.6583829;22.27781871
168;52.95302;6.51331;168;11.97926402;168;20.372853;12.13665749;22.45317428;16.03848352;168;19.13525825;21.59226299;168;12.41455781;17.99424058;24.75277258;168;15.86351509;23.46420951;13.74901274;168;19.22661045;168;22.80805669;168;14.55618603;168;10.89681077;12.68011607;19.1527494;17.80894619;14.81019767;18.0387245
