t1 ;latitude;longitude;t2;LV_voltage;t3;BMS_volt_min;BMS_volt_max;BMS_volt_avg;BMS_volt_tot;t4;BMS_current;BMS_charge;t5;Accel_x;Accel_y;Accel_z;t6;BMS_temp_min;BMS_temp_max;BMS_temp_avg;t7;MC_motor_temp;t8;MC_power_stage_temp;t9;MC_air_temp;t10;MC_actual_speed;MC_actual_current;MC_output_voltage;MC_motor_power;MC_cmd_current;MC_DC_bus_voltage
84;52.95772;6.52313;84;11.88301268;84;23.16263781;20.31442942;12.50625956;10.22330687;84;23.54737567;22.84350824;84;18.93684124;15.99828593;22.964575;84;14.58393642;14.38335651;14.37850225;84;19.38526464;84;17.73106225;84;13.03468099;84;19.80830342;10.07709378;17.31346636;22.59000026;14.22184501;15.36395297
85;52.95770;6.52311;85;11.2089371;85;15.98872936;13.62167623;17.29824457;18.88007886;85;24.99269339;10.19790211;85;13.47036632;10.82663142;11.16597212;85;18.44094246;19.2602236;13.72403537;85;22.65444508;85;12.56548758;85;15.05121257;85;16.92392273;22.3374568;15.95419991;19.59064882;15.642185;22.64464891
86;52.95769;6.52308;86;17.67735768;86;13.83634406;21.36001542;11.48935532;22.6936499;86;16.8807301;21.17012975;86;17.58798033;18.68575359;18.0864121;86;13.75898473;24.83679207;19.9691444;86;15.56900188;86;15.94152385;86;19.58376486;86;13.94951904;22.45079802;22.82421713;13.14729958;16.86059105;23.00676696
87;52.95768;6.52306;87;23.20147014;87;12.21850094;18.38594299;12.56856772;10.70258218;87;24.8469959;17.9104455;87;21.6394132;11.11414147;11.51288544;87;24.61706463;19.56433772;20.34941252;87;23.94152213;87;22.59082427;87;10.79020048;87;20.81300287;19.6093568;21.97048474;16.01300303;22.64016281;14.12233629
88;52.95767;6.52303;88;20.25810728;88;15.25570391;24.05524657;20.95037735;15.88885941;88;24.25534182;10.34143139;88;17.24662011;19.86477188;22.82535985;88;10.4397185;12.8829522;24.04362696;88;23.66155943;88;22.37468279;88;10.31197623;88;21.16536074;21.31749842;23.59878912;22.79320047;17.3184521;15.62841554
89;52.95766;6.52299;89;11.99434419;89;17.47603578;16.38966207;15.99664532;20.03474478;89;16.73106896;22.27114685;89;15.27108337;20.45157383;20.41028583;89;21.87746087;23.89569615;12.44493897;89;19.1129085;89;15.50235104;89;24.81604033;89;22.76971917;17.8593554;19.43119116;21.39052736;24.0345886;16.95289639
90;52.95765;6.52295;90;15.1841197;90;23.30828157;18.66162069;16.75548416;15.53377682;90;18.97195763;22.69186576;90;16.58969911;14.1192363;16.65795947;90;18.92033255;10.98202964;21.18292785;90;21.7888461;90;19.61696014;90;23.04498186;90;12.66548163;19.57216485;11.76092188;24.81807387;24.78459511;12.95674973
91;52.95765;6.52292;91;17.84324003;91;23.39512353;22.09988898;15.04662388;21.14181866;91;14.14730349;15.43822746;91;18.86034153;23.47035427;12.16921691;91;10.82998431;20.16446514;18.4568494;91;12.65140293;91;18.25332518;91;13.35572889;91;17.03965711;21.09760589;10.28241063;14.84068254;14.27721564;19.27268004
92;52.95764;6.52288;92;22.49752679;92;20.93458679;13.97499728;17.88884645;12.81628824;92;11.71014029;24.79802134;92;19.11320722;20.65403058;10.66146559;92;21.41732346;17.58951853;12.66608203;92;18.11215821;92;16.79533272;92;21.40224838;92;11.35296497;19.40313336;21.03507792;19.98298734;13.23631151;22.80595524
93;52.95764;6.52284;93;10.03806844;93;18.38902455;21.47469241;17.69795308;20.03501188;93;23.58213501;23.44255513;93;14.91348516;18.98406379;23.73904445;93;16.29483292;19.92535513;12.55060824;93;19.15567762;93;20.82326497;93;12.89614844;93;14.94456851;13.49647996;10.555708;24.31174482;20.65725616;15.80779334
94;52.95765;6.52258;94;15.05015249;94;20.34370643;24.53578644;20.49803028;20.70960592;94;22.21284747;16.55878848;94;14.24972262;19.02398388;11.1356016;94;24.68452154;20.57229333;19.27857802;94;10.49555909;94;20.12698419;94;24.57995522;94;18.40654635;12.29581686;23.62559079;16.81901471;16.15730346;24.10426963
95;52.95764;6.52243;95;19.98541567;95;21.10223666;11.43021271;12.0154295;23.12053695;95;11.51208435;22.49399391;95;20.01722427;17.91979535;21.47329923;95;16.13089246;20.67449327;24.40001218;95;24.40864162;95;16.9424192;95;16.62943599;95;10.605974;15.95466411;22.80514175;20.33939623;19.18892594;18.8265182
96;52.95763;6.52230;96;24.10182044;96;18.03529559;13.50523769;16.25539166;11.53011992;96;24.7822395;18.01846117;96;13.77961666;23.74536769;18.43172765;96;22.67215446;17.42002372;15.63903311;96;11.12695833;96;10.38002619;96;18.59621564;96;22.84662788;24.39880112;17.39308359;23.34639679;22.40681277;13.70047555
97;52.95760;6.52217;97;20.09508979;97;23.59382532;20.18542565;24.38561316;16.46968166;97;22.4884865;23.55465296;97;18.67036779;22.97067324;24.57964739;97;10.48320592;16.1902389;20.11794523;97;10.499993;97;18.7414343;97;23.40209142;97;12.36023534;13.79034915;22.86882892;24.42335396;10.87545281;11.7620346
98;52.95758;6.52206;98;13.11232186;98;20.91596348;11.40831769;11.85230219;17.71392893;98;16.73391117;23.57511724;98;24.00511252;12.22227284;21.53961508;98;16.61978338;18.14767467;23.91884646;98;24.57560016;98;17.64665966;98;21.9373975;98;21.36440034;10.97749948;18.64147039;14.52824248;22.50548282;11.49312341
99;52.95755;6.52192;99;14.22962944;99;20.16479974;20.68775553;10.01009089;15.53070353;99;12.10001301;19.43379199;99;11.04488232;14.63895236;19.8284314;99;10.69157292;20.85398942;24.91556621;99;14.17565414;99;14.78561145;99;11.61008544;99;18.83852952;14.49908459;18.38293655;23.01249411;21.10444755;11.12098749
100;52.95753;6.52185;100;20.31435503;100;17.86587062;16.83307836;13.8770872;14.55656164;100;16.5557376;21.4734052;100;23.43287147;17.47682221;15.72706393;100;22.78635193;10.45617943;20.70263596;100;15.90751953;100;21.39468021;100;20.18965316;100;15.88670637;21.80876487;24.95203698;22.10867307;24.07176288;14.89772343
101;52.95751;6.52179;101;21.83951961;101;16.07990767;22.11478527;24.60482055;20.68470219;101;22.08843685;17.61914339;101;13.18649927;13.32447837;16.99920377;101;17.61553394;22.25002766;18.82857748;101;15.0237542;101;17.4171771;101;24.78315743;101;20.88862895;17.99488091;23.81499702;20.93700041;11.77223616;20.31956418
102;52.95750;6.52175;102;23.72244245;102;20.8418379;21.9834979;17.9922475;21.75612874;102;19.30289542;19.98021663;102;18.71019379;12.2304522;19.05911693;102;19.21841186;10.88568399;10.08440164;102;11.91939499;102;15.08573098;102;19.57015698;102;12.67806132;23.73304508;20.59748723;17.90829283;11.73901416;20.59065928
103;52.95748;6.52172;103;18.00100493;103;12.93935741;14.32488351;16.29059797;13.72231655;103;12.41425497;14.52198587;103;11.70649225;16.23520496;14.51780023;103;19.17851874;21.68630502;13.94943692;103;15.40419906;103;20.15313016;103;24.11084282;103;22.66459775;16.63843697;24.06279121;14.28167947;15.40314275;18.46149232
104;52.95745;6.52165;104;22.91021661;104;14.46298317;21.89826299;22.9116279;21.49572081;104;24.33773637;13.50717102;104;21.73415313;15.9771968;18.70548839;104;23.81687897;17.78377989;17.96191319;104;16.39053793;104;19.98912565;104;20.01666845;104;23.87680834;23.60483587;23.12053232;24.13778373;11.33335198;10.65216773
105;52.95743;6.52159;105;19.43240251;105;10.22922616;20.21146199;16.07076514;15.99242663;105;16.38137008;13.01913625;105;15.31026943;18.44235834;18.36523959;105;15.42008731;20.37669921;18.92804399;105;23.3781677;105;11.65014667;105;21.8809465;105;11.48687165;15.65342075;18.04737854;16.71516124;24.86150385;10.47587479
106;52.95739;6.52152;106;18.78778159;106;15.1379217;19.85989068;23.40783627;22.95814022;106;16.33088518;19.01924076;106;19.42040245;18.89496549;19.17789074;106;23.50358491;15.60214019;11.5536084;106;22.4581375;106;17.84385869;106;14.68176033;106;22.74600765;18.54248262;19.37330089;11.55183506;24.85826124;14.8297412
107;52.95738;6.52151;107;10.45680892;107;18.36638402;11.25949912;16.79111013;19.82326107;107;13.24516834;22.90909361;107;21.85293449;12.74421651;24.24391856;107;13.15385386;17.46625649;21.43859876;107;16.76755631;107;13.18284564;107;15.013787;107;12.47507188;18.29939433;17.56576189;16.39630274;17.42280268;19.90576567
108;52.95731;6.52141;108;10.32894409;108;19.73673386;10.53452537;21.02969186;13.76525602;108;14.87603762;10.57405408;108;15.15293669;14.97013654;14.04583299;108;10.60985992;18.13123736;23.90397134;108;19.72560692;108;24.22375783;108;23.00355379;108;16.85626259;15.75484441;18.30887056;14.23238896;16.49517818;13.34635619
109;52.95722;6.52129;109;23.72108847;109;22.14298962;19.80715254;10.18704505;20.43951873;109;12.47509967;16.16917887;109;15.11077658;20.03541227;24.37830923;109;24.32900931;16.71095039;19.15941876;109;15.38109678;109;13.80370482;109;23.01872969;109;19.49692217;10.08858225;19.86533227;18.02236547;10.28774049;18.52924147
110;52.95717;6.52124;110;11.53106838;110;10.19236096;22.74748259;19.40308026;11.97267247;110;21.23338164;12.85867204;110;16.25507814;14.1617744;10.59513506;110;24.22729665;14.07345893;18.10368477;110;22.39596129;110;10.10094296;110;21.94839364;110;22.46322585;16.24016498;21.69952328;15.55202543;20.3000668;22.82477071
111;52.95711;6.52118;111;18.69501728;111;17.70827519;18.15980349;21.91205009;14.59639811;111;16.72550548;15.15494878;111;19.43907763;18.602573;11.07551473;111;13.61980927;17.95044284;19.33391181;111;11.70848735;111;14.59718487;111;15.26075455;111;16.78850476;10.5712046;19.66687933;12.71813913;24.32008522;14.15032896
112;52.95706;6.52114;112;12.99929851;112;13.44135588;24.69726657;23.52969615;12.44751231;112;24.91850025;22.61865856;112;20.31714075;15.34230854;23.32695039;112;20.69090041;16.72704534;16.50810364;112;12.97666111;112;23.42902044;112;12.12581844;112;17.25130492;23.6053881;16.95911112;10.52200008;13.56563894;20.22013942
113;52.95701;6.52110;113;11.95219243;113;21.49010442;24.80130932;22.97975709;11.39721584;113;12.74593583;13.92237487;113;11.25420664;17.37540935;16.56308207;113;13.63404422;16.34214452;12.11997907;113;15.89629795;113;24.63513566;113;18.12976664;113;10.28594647;23.26971696;10.29600486;17.71125661;20.75615028;21.87897861
114;52.95693;6.52105;114;16.77956032;114;16.82369544;23.56196288;10.19135129;16.43030488;114;21.96272236;16.5803837;114;11.93946115;13.37704321;21.2013353;114;20.89582461;17.51827921;16.89372082;114;20.00639254;114;20.97321643;114;11.79813105;114;14.97733377;18.72035735;23.92305609;13.40080716;12.23069598;19.0344145
115;52.95688;6.52104;115;16.45169637;115;12.83394973;23.69988513;10.8636;20.43086237;115;23.733059;17.84158277;115;20.93927166;20.27827749;12.95817874;115;19.15402615;14.83652983;20.44332108;115;18.008412;115;17.1717911;115;11.40551782;115;22.27290088;18.92541833;24.31509191;21.5163196;19.00726152;10.11590254
116;52.95683;6.52102;116;22.39775661;116;12.84656974;21.40660618;13.89101612;15.14373282;116;19.64142609;12.09541738;116;18.96548769;15.89570423;19.1774308;116;22.23097707;24.34342244;23.04282824;116;15.54144611;116;12.82498803;116;24.14841902;116;21.47512255;15.83571664;22.4523721;21.66337354;23.42995629;19.1527358
117;52.95527;6.52088;117;20.57887755;117;20.40162927;15.14256758;16.56188756;16.46021671;117;20.07011812;18.69318577;117;19.07090287;24.85967476;14.92311529;117;24.81715028;15.42043752;17.90020848;117;20.38596183;117;11.46570232;117;11.88774127;117;16.1334073;13.84607544;11.08339269;16.9376485;15.22220491;18.10640708
118;52.95519;6.52086;118;16.72368287;118;24.75852514;15.9758677;22.51114891;14.1686312;118;11.58447268;23.82877754;118;21.33599202;12.98825033;18.12710433;118;22.76004462;21.19230928;11.38472199;118;17.07833328;118;19.78201427;118;17.25017474;118;16.61266614;10.68305835;11.03970911;22.22093624;19.64246331;13.62936502
119;52.95512;6.52083;119;13.39251086;119;19.71748836;17.12635804;16.37226896;17.53309487;119;17.44069723;13.58299456;119;14.9291144;17.50766196;23.82027131;119;22.97074523;20.3711863;20.18268747;119;19.85802104;119;17.77900959;119;16.20715142;119;18.89119127;24.45578123;10.994565;18.03395685;21.89618327;16.14201361
120;52.95509;6.52081;120;23.91504677;120;12.24442098;23.53424855;20.65902428;13.16047647;120;12.56356745;11.14552718;120;12.21653879;10.68500608;10.46364722;120;20.22539426;22.86477535;21.87492369;120;20.34486682;120;17.60104052;120;20.41526321;120;16.05121932;15.53239053;13.09071816;20.17788525;10.97841294;15.42840622
121;52.95506;6.52080;121;23.59535397;121;13.42069502;21.34685228;15.09383592;20.17430667;121;23.01409606;11.99497258;121;23.98598661;24.32873576;14.33548091;121;11.15706154;10.5780343;22.6946318;121;19.76680084;121;10.39422219;121;10.67111373;121;20.69162507;14.04296492;16.48885028;18.88617369;10.61379504;13.58689336
122;52.95502;6.52075;122;22.91733572;122;10.67426359;12.53360721;22.17951028;13.54761342;122;21.16001967;22.81730161;122;12.45920665;11.36635191;23.63418392;122;17.5791389;10.9026839;10.94897597;122;10.27596957;122;21.90167461;122;22.56246993;122;10.40424652;22.91626745;19.12784156;21.38477014;16.26886485;23.18118907
123;52.95499;6.52073;123;23.6632945;123;18.57709284;17.50205209;19.04535089;20.96751229;123;20.60984139;16.26236014;123;10.44890871;21.95997363;13.26824663;123;24.55970765;18.82448317;23.25094225;123;10.02180964;123;20.12818547;123;14.80556807;123;11.29784751;11.54544169;13.13765505;16.2302796;11.86982242;21.12898525
124;52.95496;6.52069;124;10.04677346;124;21.0530022;23.7190491;21.22216298;14.32243734;124;12.73194025;10.41029722;124;23.63116274;10.24372282;17.79528253;124;24.50682494;11.64626894;18.29256088;124;19.02684196;124;22.49995385;124;14.88750747;124;20.91132742;18.62430527;21.64740078;24.92748319;20.5940289;13.42227142
125;52.95491;6.52061;125;14.37600361;125;17.51969857;12.52389855;20.54071165;13.45730769;125;22.9279226;15.27885047;125;20.34441226;18.47452228;17.0949556;125;19.75846777;23.52173153;19.4228069;125;11.70171664;125;19.94929811;125;14.09304557;125;17.23601551;24.38464631;14.28244843;17.62475267;23.40672043;14.99201223
126;52.95485;6.52052;126;23.87743621;126;10.75504843;12.38480724;21.02267204;10.35527514;126;21.5459827;23.34084347;126;17.37019056;16.53870889;17.31872574;126;10.10475543;11.61793479;14.42020381;126;24.45605873;126;19.98589438;126;13.08171101;126;16.53307733;18.64749498;12.77012377;14.09707372;19.97507442;13.75337883
127;52.95481;6.52043;127;23.39454561;127;16.54044328;23.56691887;11.70690349;11.91584668;127;10.10799348;20.90991496;127;13.20883037;22.24820504;21.11495593;127;22.44769908;21.16715414;18.34571755;127;13.56273681;127;24.07064581;127;23.66074913;127;22.01260661;24.49113857;22.2202591;13.36929936;19.47070191;24.04852617
128;52.95478;6.52035;128;23.97995289;128;23.40435889;11.22988082;22.50144474;24.07802848;128;10.16933881;16.45777127;128;21.16984159;22.23990487;23.6672408;128;23.09537112;13.40537893;23.62794528;128;21.58935682;128;12.9817124;128;11.21977216;128;20.87371498;18.71092105;19.50735393;12.88769152;19.86441723;14.48113818
129;52.95476;6.52030;129;15.21645937;129;14.58723386;10.16759856;10.97249049;14.81341371;129;23.34164351;14.87526158;129;22.66117436;23.76664617;15.42091873;129;16.1514811;19.12793375;23.57300779;129;20.19719797;129;14.5064467;129;11.55479794;129;16.64699352;15.47056521;11.06782481;15.86394012;16.0763796;22.61723601
130;52.95475;6.52023;130;12.74769476;130;11.34223398;24.72212548;13.50740432;24.989956;130;19.10765869;24.65763542;130;11.64852217;16.60206001;14.00944942;130;13.78749606;20.40833193;12.56766229;130;13.48027119;130;16.56403854;130;24.57753215;130;24.52890669;21.93781996;16.31679171;22.41779686;15.58944822;24.52304445
131;52.95474;6.52015;131;21.350018;131;22.55710638;23.11161932;20.32926705;13.74442062;131;14.68438919;13.21030542;131;18.7461921;19.75372567;24.26242688;131;22.56934869;18.02679953;15.05503598;131;18.9410383;131;20.29117539;131;24.5868831;131;20.13832108;10.73660701;10.28526513;23.33413201;19.1648987;19.34849254
132;52.95473;6.52009;132;20.50693204;132;13.98084036;17.98100164;11.08445932;11.85783344;132;17.03664421;12.75983306;132;13.77176061;16.17054822;14.43678026;132;22.48047015;18.32251679;17.80748506;132;11.48779003;132;24.58761275;132;17.99935814;132;18.00541645;21.34091896;12.65684601;18.21396028;21.29909185;14.50016768
133;52.95473;6.52004;133;19.08667938;133;21.66975088;16.05893067;11.05723616;17.51891577;133;10.94170304;18.70409364;133;14.74783469;15.23881487;17.64295556;133;20.18567399;11.18091274;15.16473164;133;19.59619917;133;19.93660009;133;13.4539187;133;22.00760918;24.83496852;21.0515632;19.39153613;19.5195575;22.93895402
134;52.95472;6.51998;134;18.19961331;134;21.90847523;20.08385903;24.9102633;12.65929178;134;19.66626882;11.91791029;134;17.80757005;20.53888587;14.14117806;134;15.88756543;13.58079804;18.48204737;134;13.78999891;134;23.62539123;134;24.98642406;134;21.85753786;14.18981236;17.62375103;11.64071333;17.70136908;10.82864134
135;52.95472;6.51992;135;18.96320513;135;22.61944782;21.43063379;23.65684132;23.75242794;135;12.46295094;21.8636071;135;17.74615728;22.4546262;21.65215651;135;19.97563787;21.1558308;24.84436694;135;13.80654312;135;15.06422648;135;10.89663661;135;23.4787118;19.42173656;11.50739425;20.17489041;24.4185174;17.39171325
136;52.95472;6.51984;136;20.1742252;136;20.08228864;22.88868973;18.55591885;19.02297676;136;19.69269677;10.97723395;136;22.00355564;11.55150545;23.66763253;136;24.04876726;22.19992101;17.36268333;136;18.30951267;136;10.71229182;136;18.07128462;136;12.9802109;24.66438773;16.81923911;18.56242623;21.59916671;14.08622096
137;52.95472;6.51977;137;14.22624966;137;11.09462118;14.0493448;16.1008294;22.28964857;137;16.44143253;20.71261075;137;14.29543163;23.49859213;17.41685601;137;22.26076216;12.60316985;15.00217346;137;17.02342551;137;20.88562154;137;15.87666535;137;17.59143164;17.13678776;18.60078143;15.8745191;12.03099457;21.5944798
138;52.95473;6.51965;138;24.466731;138;15.23255026;24.17612515;18.45598448;17.16988956;138;11.86543569;15.49640428;138;23.00663048;20.65793537;14.5586958;138;20.60765844;10.93096842;12.80473764;138;14.62028756;138;10.54702129;138;24.61650216;138;19.22777451;17.3517279;18.34048374;21.54532457;15.04036447;17.90569601
139;52.95477;6.51876;139;15.36950897;139;11.62476498;16.02783206;17.37584625;10.25112446;139;21.74982313;18.50988325;139;13.24344377;22.18853241;20.78392504;139;10.88946912;13.01271141;23.35876991;139;13.73197083;139;20.73632246;139;18.82752682;139;16.13973595;23.60929024;10.13635495;21.64798446;11.97846753;10.96684599
140;52.95478;6.51849;140;12.75233301;140;15.89942652;13.33031131;13.41615246;11.44972516;140;11.60484499;13.67783471;140;21.73894509;17.48544081;15.70257089;140;16.56021849;16.40273104;16.29792874;140;23.53359745;140;16.68220086;140;12.40909638;140;12.52790083;24.75756225;13.83425078;15.7298618;24.84842798;13.33765857
141;52.95478;6.51843;141;20.14939903;141;24.00224109;19.56703882;18.00344448;20.44818053;141;23.53860168;21.55985808;141;15.39829376;22.25137416;10.18426648;141;22.55375575;15.83480066;16.59089041;141;15.25999833;141;13.22075733;141;22.27934511;141;20.1645591;21.23850247;13.18611117;21.87524621;23.64361648;11.61426002
142;52.95478;6.51836;142;21.16217522;142;24.85781421;19.42248416;16.67319908;22.95956718;142;22.21132045;21.55703859;142;24.03560043;10.55527914;16.0456589;142;12.01115809;21.88330729;12.07130134;142;18.32972428;142;12.00065508;142;23.18013559;142;19.60044762;11.12604195;20.70353417;12.96023356;12.57313131;13.01266718
143;52.95477;6.51824;143;12.57686641;143;14.63793639;13.17061821;10.29587494;15.36527132;143;24.49947734;17.85504552;143;20.1505807;21.90279277;23.35353692;143;21.66877902;18.87666743;23.9970425;143;14.93444483;143;14.70809156;143;13.52651432;143;20.26460723;15.13101205;20.38752964;23.78649654;15.82858348;19.31862979
144;52.95469;6.51706;144;13.56633065;144;11.86292202;20.56353934;21.69476948;20.09196481;144;15.46866019;16.95337454;144;14.86011253;19.17015312;16.23420346;144;13.37639443;24.88151182;23.647242;144;24.87270041;144;17.90565054;144;20.58220519;144;13.57512093;13.69160062;12.32456344;23.26347068;17.87456702;18.07974317
145;52.95468;6.51687;145;11.75827299;145;15.03025241;12.61963001;21.2557125;14.3652522;145;22.33937003;14.34646844;145;23.06655163;11.4925019;21.75373414;145;23.10050356;22.65946221;17.67431319;145;13.44383111;145;20.65227695;145;22.29236386;145;13.08085265;10.79714352;20.58822258;13.21545921;10.43885309;20.89093311
146;52.95469;6.51457;146;21.4028098;146;22.03399787;17.69589297;18.42264618;18.81152734;146;20.86460564;16.46194426;146;11.1414927;22.36819025;13.37973003;146;20.33210372;19.79688772;20.47232714;146;21.89647074;146;24.70922787;146;12.92319435;146;12.39113136;23.67114084;16.99542216;10.07264112;17.35480349;16.82554231
147;52.95469;6.51448;147;22.28722051;147;24.83256469;21.40334109;24.98277278;15.23623389;147;10.21494156;23.70356342;147;23.40183297;16.82215758;11.37283851;147;22.44485182;18.88591716;11.27174395;147;20.38462962;147;22.65815485;147;19.26506294;147;23.80904288;21.69729792;23.46587203;18.76635891;17.4315015;17.34743884
148;52.95468;6.51441;148;16.78288467;148;21.17097072;13.00276891;22.66894482;16.0316933;148;22.4192572;15.49577157;148;10.10811808;12.37032254;16.89346941;148;18.12248144;12.45328381;23.37390365;148;22.29874181;148;23.05134873;148;22.7583452;148;17.49575455;10.18271083;13.85577914;11.16108116;19.38288231;23.5380097
149;52.95468;6.51437;149;18.91892472;149;18.62334769;11.60065383;24.75376752;11.41896947;149;22.5377967;14.48156099;149;10.55081539;15.3873858;12.38043262;149;10.51476596;16.38737197;24.37489038;149;21.4844509;149;13.17068544;149;13.34170542;149;14.09567027;24.84296589;24.71490327;13.71940661;10.97011911;21.71463098
150;52.95468;6.51433;150;17.73282957;150;11.0563398;19.91246033;14.66603668;14.26586764;150;17.09351062;21.48773186;150;22.87171887;12.79906409;12.86539093;150;15.48641458;18.65364457;21.39431735;150;24.65455118;150;17.20292281;150;13.91906743;150;15.44936723;17.97591928;12.08628962;21.59702025;19.77049463;22.80490736
151;52.95467;6.51427;151;20.03720689;151;11.74404067;16.73964695;11.58560341;23.35275016;151;14.74320802;21.12434346;151;24.97943975;19.10622697;15.13248237;151;19.49661776;17.63874692;19.54839207;151;10.12441667;151;16.88065618;151;22.02817849;151;10.03803529;23.03705513;19.21365979;13.41727624;14.11496199;19.78645215
152;52.95466;6.51421;152;23.77642332;152;19.14169224;18.31784468;18.33874648;21.63553885;152;23.96563363;13.73056379;152;23.6593711;24.90207258;22.58100948;152;15.20813119;20.41106982;18.37252452;152;14.0515691;152;16.17032842;152;17.76227243;152;20.38548697;16.2828022;11.2158535;21.35680043;16.38722399;24.01344276
153;52.95464;6.51415;153;20.33831502;153;10.53242416;18.87410507;12.13703814;17.77090859;153;20.6426673;19.19315114;153;13.65600524;12.95082159;20.3058327;153;20.26857388;21.58255084;20.21138239;153;24.55890474;153;24.80903522;153;12.13767518;153;16.55808888;11.89590778;14.30268274;18.09209809;15.89905244;24.53649524
154;52.95462;6.51410;154;21.2767254;154;10.41015419;12.76831959;19.08917586;23.04030686;154;23.30034016;21.79381461;154;22.48794275;23.16325399;22.42106176;154;22.35758366;16.72896095;23.29019221;154;12.18323144;154;13.4796291;154;23.48384391;154;23.02453571;22.79920376;12.66742786;18.24234961;10.51647824;23.90431022
155;52.95461;6.51407;155;12.24448551;155;14.17121929;12.31550553;12.8180643;19.45584445;155;19.45490515;16.23855331;155;10.98874504;16.1701965;17.27039201;155;21.15680921;16.48126109;13.84529909;155;14.71209552;155;24.16424144;155;19.84386862;155;16.84208245;12.0093179;11.14242531;24.43369767;14.46182283;20.63817054
156;52.95460;6.51404;156;17.56623578;156;17.06528674;23.92383209;21.52760493;13.130943;156;11.64739544;14.81737455;156;19.89080662;22.25770747;16.79542582;156;17.0424738;19.9499936;24.99496858;156;23.63853582;156;23.53063028;156;20.35323508;156;10.56754103;20.00180053;12.31929577;21.7285434;10.12263239;12.07449685
157;52.95458;6.51400;157;11.52280857;157;10.15570825;16.57545984;15.02087483;23.67793119;157;11.77127676;20.51784164;157;11.72580015;19.70682875;20.59941263;157;20.23640247;17.84072067;17.20379538;157;21.40234968;157;23.56921371;157;22.88352043;157;24.63803625;12.67326362;11.1705277;21.64441671;16.89852381;23.46834556
158;52.95456;6.51397;158;24.17400448;158;15.07959258;24.3092873;10.45108612;11.77190457;158;22.97522737;18.68671961;158;12.19963849;20.89486418;14.76577006;158;24.83337219;20.80880992;24.73506678;158;15.71318924;158;12.27548847;158;10.75775444;158;11.70949219;21.44169982;12.95450815;21.69533019;13.30070571;19.08598858
159;52.95454;6.51393;159;20.60326168;159;24.85467566;23.11061183;19.16995269;24.29881483;159;17.77466411;24.12308238;159;20.35114318;22.85270901;24.01234839;159;16.42760939;14.96465189;11.44695046;159;24.1041432;159;10.63932883;159;15.14937592;159;24.48762477;17.06062944;17.81867041;17.29732371;17.83480565;10.77109428
160;52.95451;6.51388;160;16.50854234;160;23.20496914;20.22673243;15.98855389;16.10324556;160;24.4150368;19.07239014;160;21.89440435;11.73670681;17.92249104;160;20.080306;10.98071824;17.8728328;160;24.349817;160;10.29785084;160;16.33118309;160;16.1896327;19.31223446;22.81476579;12.47679978;17.67539008;12.55525119
161;52.95447;6.51384;161;11.24756396;161;16.84538313;10.93422959;14.51033663;24.21105535;161;23.37406734;11.87572822;161;13.12365994;22.63184158;11.33491825;161;12.96903969;23.93165875;20.6319312;161;20.42898082;161;24.63050089;161;10.8080457;161;22.37193902;19.08158113;24.44750027;17.92252945;21.91188642;19.80262612
162;52.95444;6.51382;162;16.11586256;162;22.29187256;17.32756419;13.73141946;14.85726586;162;17.98154526;24.98061726;162;23.85213825;10.78932072;11.83297443;162;16.3050769;20.8096875;11.9242998;162;17.45010117;162;14.11716202;162;21.75063355;162;11.97606034;16.00252976;22.79723675;14.85947996;17.99119137;16.66905475
163;52.95442;6.51380;163;21.58100892;163;15.09576204;23.853476;24.39694676;11.27088509;163;17.57277617;20.53313614;163;23.90113842;18.83628609;15.80376295;163;13.53821055;18.87982833;18.37508251;163;13.87302883;163;14.48301785;163;10.03377627;163;17.9848237;15.86642865;11.15151727;24.14358721;13.37494073;23.93426235
164;52.95438;6.51378;164;11.59699422;164;17.76227317;23.02400312;11.15091881;14.26263734;164;13.4600723;17.36281189;164;22.24455192;15.70208446;21.26183051;164;14.98152478;14.42499861;12.2156829;164;20.24769523;164;10.54441809;164;17.06539414;164;11.23927055;20.71132318;21.63917607;19.68823537;17.32616212;20.84137215
165;52.95425;6.51373;165;13.82821144;165;22.91814249;22.61375156;13.89786855;15.67419947;165;12.41301406;20.84549549;165;17.04222034;16.51007577;10.3307703;165;15.60114561;18.64762545;10.37231926;165;22.06827132;165;24.98569435;165;23.85080397;165;19.86319649;19.54832349;20.98781289;20.09721278;23.24137727;13.00427395
166;52.95309;6.51334;166;24.53697962;166;18.45834015;20.50650426;19.34518252;20.08166616;166;14.44996652;14.80201032;166;22.5507357;24.32939794;13.49420295;166;17.50856652;17.16583479;15.8627596;166;21.51978701;166;13.75247667;166;23.19211721;166;22.47873362;13.25251872;18.19288124;12.19873516;20.24188063;17.29910123
167;52.95305;6.51333;167;13.86697202;167;15.69747526;15.77741836;17.19004434;17.99810324;167;12.28995602;16.05457126;167;11.85021215;18.48150057;14.60260719;167;11.5644828;24.35642289;14.24295357;167;11.54012989;167;12.16540143;167;11.35671348;167;23.94703744;23.59543701;16.08026514;23.93628647;10.71828816;15.63273672
168;52.95302;6.51331;168;24.81074018;168;15.70543136;10.28333824;20.75137319;21.72369329;168;23.11004017;16.23062222;168;18.59462922;21.40167109;22.52284159;168;13.91521678;13.16248615;22.83877288;168;11.34153321;168;12.44873715;168;21.8484049;168;19.52983005;19.33509638;20.0833365;16.06671911;21.55112614;20.60778187
